Date,Push ID,Makefiles,Total Lines
2014-03-20T13:05:55,26452,393,7379
2014-03-20T13:08:51,26453,393,7376
2014-03-20T20:37:41,26454,393,7376
2014-03-20T20:48:34,26455,393,7376
2014-03-20T21:03:17,26456,393,7376
2014-03-21T02:22:07,26457,393,7376
2014-03-21T14:15:06,26458,393,7376
2014-03-21T14:16:34,26459,393,7376
2014-03-21T14:18:27,26460,393,7376
2014-03-21T20:47:02,26461,393,7376
2014-03-21T23:58:00,26462,393,7376
2014-03-22T00:07:49,26463,393,7376
2014-03-22T10:17:10,26464,393,7376
2014-03-22T10:20:54,26465,393,7376
2014-03-22T15:09:08,26466,393,7376
2014-03-23T00:31:32,26467,392,7389
2014-03-23T00:40:17,26468,392,7393
2014-03-23T15:26:39,26469,392,7393
2014-03-23T15:27:28,26470,392,7393
2014-03-23T15:28:18,26471,392,7393
2014-03-24T00:10:58,26472,392,7393
2014-03-24T00:15:00,26473,392,7393
2014-03-24T00:15:57,26474,392,7393
2014-03-24T14:11:33,26475,392,7393
2014-03-24T14:12:46,26476,392,7393
2014-03-24T14:13:43,26477,392,7393
2014-03-24T20:22:46,26478,392,7393
2014-03-24T20:39:10,26479,392,7393
2014-03-24T20:46:23,26480,392,7393
2014-03-25T12:11:08,26481,392,7388
2014-03-25T12:18:50,26482,392,7388
2014-03-25T12:33:22,26483,392,7388
2014-03-26T02:47:12,26484,392,7388
2014-03-26T02:55:13,26485,392,7388
2014-03-26T03:03:25,26486,392,7396
2014-03-26T10:09:45,26487,392,7396
2014-03-26T19:21:36,26488,392,7396
2014-03-26T22:01:27,26489,392,7396
2014-03-27T00:46:00,26490,392,7401
2014-03-27T00:50:16,26491,392,7403
2014-03-27T00:57:51,26492,392,7406
2014-03-27T13:08:27,26493,392,7406
2014-03-27T13:09:48,26494,392,7406
2014-03-27T13:14:49,26495,392,7406
2014-03-28T02:28:34,26496,392,7406
2014-03-28T02:37:26,26497,392,7406
2014-03-28T03:08:07,26498,392,7406
2014-03-28T17:06:57,26499,392,7406
2014-03-28T23:16:18,26500,392,7406
2014-03-28T23:38:44,26501,392,7406
2014-03-28T23:48:25,26502,392,7406
2014-03-29T10:14:13,26503,392,7406
2014-03-29T10:14:59,26504,392,7406
2014-03-29T16:01:43,26505,392,7410
2014-03-29T16:18:20,26506,392,7410
2014-03-29T17:08:53,26507,392,7409
2014-03-29T19:13:28,26508,392,7409
2014-03-30T22:24:18,26509,392,7409
2014-03-30T23:20:23,26510,392,7409
2014-03-30T23:31:59,26511,392,7409
2014-03-31T10:41:41,26512,392,7409
2014-03-31T10:43:52,26513,392,7409
2014-03-31T10:47:05,26514,392,7409
2014-03-31T18:04:25,26515,392,7409
2014-03-31T21:14:11,26516,392,7397
2014-03-31T21:27:03,26517,392,7397
2014-04-01T03:03:56,26518,393,7411
2014-04-01T03:18:45,26519,393,7411
2014-04-01T03:36:47,26520,393,7411
2014-04-01T03:50:56,26521,393,7411
2014-04-01T20:25:55,26522,393,7411
2014-04-01T20:31:03,26523,393,7411
2014-04-01T20:44:18,26524,395,7210
2014-04-01T22:12:21,26525,395,7210
2014-04-02T13:55:19,26526,395,7212
2014-04-02T13:56:22,26527,395,7212
2014-04-02T13:58:11,26528,395,7212
2014-04-03T01:52:48,26529,395,7212
2014-04-03T01:56:56,26530,396,7233
2014-04-03T02:11:24,26531,396,7233
2014-04-03T04:20:48,26532,396,7233
2014-04-03T10:45:54,26533,396,7236
2014-04-03T10:47:23,26534,396,7231
2014-04-03T10:48:37,26535,396,7231
2014-04-03T13:21:26,26536,396,7231
2014-04-03T19:09:59,26537,396,7231
2014-04-03T19:23:59,26538,396,7231
2014-04-04T18:31:46,26539,396,7231
2014-04-04T18:39:14,26540,396,7231
2014-04-04T18:50:44,26541,396,7234
2014-04-04T21:54:38,26542,396,7234
2014-04-06T16:45:02,26543,396,7234
2014-04-06T16:52:17,26544,396,7234
2014-04-06T17:05:23,26545,396,7234
2014-04-07T11:36:59,26546,396,7234
2014-04-07T11:38:25,26547,396,7234
2014-04-07T11:40:18,26548,396,7234
2014-04-08T02:08:55,26549,396,7234
2014-04-08T02:28:34,26550,396,7234
2014-04-08T13:31:42,26551,396,7234
2014-04-08T13:33:27,26552,396,7235
2014-04-08T13:34:25,26553,396,7235
2014-04-08T22:03:18,26554,396,7235
2014-04-08T22:08:33,26555,396,7235
2014-04-08T22:16:57,26556,396,7235
2014-04-08T23:05:06,26557,396,7235
2014-04-09T12:19:15,26558,396,7235
2014-04-09T12:23:27,26559,396,7235
2014-04-09T12:30:04,26560,396,7235
2014-04-09T14:20:56,26561,396,7235
2014-04-09T21:23:35,26562,396,7235
2014-04-10T00:13:32,26563,396,7235
2014-04-10T16:43:07,26564,396,7235
2014-04-10T16:50:27,26565,396,7235
2014-04-10T16:55:48,26566,396,7235
2014-04-11T01:09:26,26567,396,7235
2014-04-11T01:40:23,26568,396,7235
2014-04-11T04:11:36,26569,396,7243
2014-04-11T07:45:49,26570,396,7243
2014-04-11T16:53:54,26571,396,7243
2014-04-11T19:46:36,26572,396,7243
2014-04-11T20:18:45,26573,396,7243
2014-04-11T20:47:50,26574,396,7243
2014-04-11T21:11:17,26575,396,7243
2014-04-12T10:18:07,26576,396,7243
2014-04-12T10:21:33,26577,396,7243
2014-04-13T23:27:40,26578,392,7232
2014-04-13T23:49:21,26579,392,7232
2014-04-14T13:20:46,26580,392,7232
2014-04-14T13:41:49,26581,392,7232
2014-04-14T13:44:27,26582,392,7232
2014-04-14T19:19:17,26583,392,7232
2014-04-14T19:26:18,26584,392,7232
2014-04-14T19:42:26,26585,392,7232
2014-04-15T13:08:13,26586,392,7232
2014-04-15T13:09:59,26587,392,7232
2014-04-15T13:11:01,26588,392,7232
2014-04-15T16:17:08,26589,392,7232
2014-04-15T16:25:35,26590,392,7232
2014-04-16T02:15:36,26591,392,7232
2014-04-16T02:28:36,26592,392,7232
2014-04-16T03:01:29,26593,392,7232
2014-04-16T03:26:44,26594,392,7232
2014-04-16T12:48:58,26595,392,7232
2014-04-16T12:53:08,26596,392,7232
2014-04-16T13:13:13,26597,392,7232
2014-04-17T02:10:56,26598,392,7232
2014-04-17T02:22:52,26599,392,7232
2014-04-17T02:29:53,26600,392,7232
2014-04-17T06:34:11,26601,392,7232
2014-04-17T10:47:53,26602,392,7232
2014-04-17T10:49:59,26603,392,7232
2014-04-17T10:51:02,26604,392,7232
2014-04-18T02:09:29,26605,392,7232
2014-04-18T02:20:00,26606,392,7232
2014-04-18T02:31:26,26607,392,7232
2014-04-18T12:57:16,26608,392,7232
2014-04-18T13:00:38,26609,392,7232
2014-04-18T13:09:05,26610,392,7232
2014-04-19T01:40:19,26611,392,7232
2014-04-19T01:50:19,26612,392,7232
2014-04-19T02:00:22,26613,392,7232
2014-04-19T10:14:22,26614,392,7232
2014-04-19T11:47:43,26615,392,7232
2014-04-20T01:20:18,26616,392,7232
2014-04-20T01:24:50,26617,392,7232
2014-04-20T01:26:01,26618,393,7247
2014-04-20T19:37:25,26619,393,7247
2014-04-20T19:41:30,26620,393,7247
2014-04-21T03:05:15,26621,393,7247
2014-04-21T19:47:37,26622,393,7249
2014-04-21T19:59:17,26623,393,7249
2014-04-21T20:17:03,26624,393,7249
2014-04-22T10:08:22,26625,393,7249
2014-04-22T10:25:45,26626,393,7249
2014-04-22T10:27:48,26627,393,7249
2014-04-22T10:29:53,26628,393,7249
2014-04-22T19:42:36,26629,393,7249
2014-04-22T19:50:34,26630,393,7249
2014-04-22T20:05:15,26631,393,7249
2014-04-23T00:54:42,26632,394,7262
2014-04-23T01:26:34,26633,394,7262
2014-04-23T02:31:34,26634,394,7262
2014-04-23T12:51:44,26635,394,7262
2014-04-23T12:54:37,26636,394,7262
2014-04-23T12:58:29,26637,394,7262
2014-04-23T20:03:20,26638,394,7262
2014-04-23T20:42:51,26639,394,7262
2014-04-23T20:50:22,26640,394,7262
2014-04-23T21:11:14,26641,394,7262
2014-04-24T02:12:39,26642,394,7262
2014-04-24T05:02:35,26643,394,7262
2014-04-24T05:21:53,26644,394,7262
2014-04-24T09:38:53,26645,394,7262
2014-04-24T09:40:22,26646,394,7262
2014-04-24T11:13:15,26647,394,7262
2014-04-24T17:01:56,26648,394,7262
2014-04-24T17:20:01,26649,394,7262
2014-04-24T17:39:51,26650,394,7262
2014-04-24T20:08:38,26651,394,7262
2014-04-25T09:35:09,26652,394,7262
2014-04-25T10:50:28,26653,394,7262
2014-04-25T11:19:02,26654,394,7262
2014-04-25T17:09:00,26655,394,7262
2014-04-25T19:54:00,26656,394,7262
2014-04-25T20:12:26,26657,394,7262
2014-04-25T20:24:05,26658,394,7262
2014-04-26T10:20:17,26659,394,7262
2014-04-26T10:23:30,26660,394,7262
2014-04-27T00:17:09,26661,394,7262
2014-04-27T00:53:55,26662,394,7262
2014-04-27T01:52:51,26663,394,7263
2014-04-27T07:47:38,26664,394,7263
2014-04-27T08:43:54,26665,394,7263
2014-04-27T19:07:51,26666,394,7263
2014-04-27T19:36:25,26667,394,7263
2014-04-28T00:57:01,26668,394,7263
2014-04-28T01:25:57,26669,394,7263
2014-04-28T12:22:00,26670,394,7263
2014-04-28T12:24:01,26671,394,7263
2014-04-28T15:49:04,26672,394,7263
2014-04-28T18:19:19,26673,394,7263
2014-04-28T22:57:38,26674,394,7263
2014-04-28T23:11:10,26675,394,7263
2014-04-28T23:20:43,26676,394,7263
2014-04-29T11:44:21,26677,394,7263
2014-04-29T11:46:36,26678,394,7263
2014-04-29T16:35:13,26679,394,7263
2014-04-29T20:39:44,26680,394,7263
2014-04-29T20:52:32,26681,394,7263
2014-04-29T21:03:57,26682,394,7263
2014-04-30T02:57:23,26683,394,7263
2014-04-30T03:08:06,26684,394,7263
2014-04-30T04:04:44,26685,394,7263
2014-04-30T13:00:57,26686,394,7263
2014-04-30T13:02:09,26687,394,7263
2014-04-30T13:24:04,26688,394,7263
2014-04-30T14:04:50,26689,394,7263
2014-04-30T20:35:34,26690,394,7266
2014-04-30T20:41:14,26691,394,7266
2014-04-30T21:37:56,26692,394,7266
2014-05-01T14:50:08,26693,394,7266
2014-05-01T14:54:24,26694,394,7266
2014-05-01T14:56:01,26695,394,7266
2014-05-02T01:10:10,26696,394,7266
2014-05-02T01:16:14,26697,394,7266
2014-05-02T01:27:20,26698,394,7266
2014-05-02T12:30:59,26699,394,7266
2014-05-02T12:50:34,26700,394,7266
2014-05-02T12:52:30,26701,394,7266
2014-05-02T20:32:37,26702,394,7266
2014-05-02T20:41:21,26703,394,7266
2014-05-02T20:49:16,26704,394,7266
2014-05-03T00:43:40,26705,394,7266
2014-05-03T05:50:59,26706,394,7266
2014-05-03T05:54:14,26707,394,7266
2014-05-03T06:03:04,26708,394,7266
2014-05-03T10:12:18,26709,394,7266
2014-05-03T10:18:55,26710,394,7266
2014-05-04T00:35:20,26711,394,7266
2014-05-04T00:36:45,26712,394,7266
2014-05-04T23:17:54,26713,394,7266
2014-05-05T00:06:21,26714,394,7266
2014-05-05T00:13:25,26715,394,7266
2014-05-05T12:21:25,26716,394,7266
2014-05-05T12:22:23,26717,394,7266
2014-05-05T12:23:48,26718,394,7266
2014-05-05T17:15:53,26719,394,7266
2014-05-05T17:22:12,26720,394,7266
2014-05-05T21:09:07,26721,394,7266
2014-05-05T23:58:13,26722,394,7266
2014-05-06T02:17:27,26723,394,7266
2014-05-06T03:51:22,26724,394,7266
2014-05-06T03:59:06,26725,394,7266
2014-05-06T04:07:33,26726,394,7266
2014-05-06T06:13:12,26727,394,7266
2014-05-06T12:23:29,26728,394,7277
2014-05-06T12:24:28,26729,394,7277
2014-05-06T12:38:51,26730,394,7277
2014-05-06T20:24:50,26731,394,7281
2014-05-06T20:31:48,26732,394,7281
2014-05-06T20:50:37,26733,394,7281
2014-05-07T00:11:51,26734,394,7281
2014-05-07T01:04:15,26735,394,7281
2014-05-07T10:24:56,26736,394,7281
2014-05-07T10:56:17,26737,394,7281
2014-05-07T12:08:22,26738,394,7273
2014-05-07T12:10:36,26739,394,7273
2014-05-07T12:12:07,26740,394,7273
2014-05-07T21:32:53,26741,394,7273
2014-05-07T23:39:51,26742,394,7273
2014-05-08T00:06:38,26743,394,7273
2014-05-08T07:26:45,26744,394,7273
2014-05-08T11:47:46,26745,394,7273
2014-05-08T11:58:41,26746,394,7277
2014-05-08T12:04:10,26747,394,7277
2014-05-08T19:44:34,26748,394,7277
2014-05-08T19:52:36,26749,394,7277
2014-05-08T20:04:14,26750,394,7277
2014-05-09T01:09:42,26751,394,7277
2014-05-09T01:28:32,26752,394,7277
2014-05-09T01:54:36,26753,394,7277
2014-05-09T02:06:18,26754,394,7277
2014-05-09T11:54:47,26755,394,7277
2014-05-09T12:00:50,26756,394,7277
2014-05-09T12:13:48,26757,394,7277
2014-05-09T19:37:26,26758,394,7307
2014-05-09T19:51:49,26759,394,7307
2014-05-09T20:02:11,26760,394,7307
2014-05-09T20:53:51,26761,394,7307
2014-05-10T10:26:16,26762,394,7307
2014-05-12T10:20:05,26763,394,7307
2014-05-12T11:35:17,26764,394,7307
2014-05-12T11:40:59,26765,394,7307
2014-05-12T20:06:14,26766,394,7307
2014-05-12T20:21:31,26767,394,7307
2014-05-12T20:32:58,26768,394,7308
2014-05-13T10:23:39,26769,394,7308
2014-05-13T10:31:28,26770,394,7310
2014-05-13T10:42:19,26771,394,7310
2014-05-13T20:03:29,26772,396,7315
2014-05-13T20:14:24,26773,396,7315
2014-05-13T20:27:07,26774,396,7313
2014-05-14T01:28:41,26775,396,7316
2014-05-14T01:46:04,26776,396,7316
2014-05-14T01:49:38,26777,396,7316
2014-05-14T10:58:44,26778,396,7316
2014-05-14T11:02:12,26779,396,7320
2014-05-14T11:09:07,26780,396,7320
2014-05-14T12:01:37,26781,396,7320
2014-05-14T21:22:05,26782,396,7320
2014-05-14T21:35:31,26783,396,7320
2014-05-14T21:55:09,26784,396,7320
2014-05-14T22:11:13,26785,396,7320
2014-05-15T14:55:44,26786,396,7320
2014-05-15T22:29:08,26787,396,7320
2014-05-15T22:46:24,26788,396,7320
2014-05-15T22:59:59,26789,396,7320
2014-05-16T12:02:39,26790,396,7320
2014-05-16T12:19:48,26791,396,7320
2014-05-16T12:27:25,26792,396,7320
2014-05-16T18:53:54,26793,396,7320
2014-05-16T19:06:05,26794,396,7320
2014-05-16T19:26:00,26795,396,7320
2014-05-16T23:39:54,26796,396,7320
2014-05-16T23:44:48,26797,395,7319
2014-05-17T10:15:11,26798,395,7319
2014-05-18T00:55:16,26799,395,7318
2014-05-18T01:05:46,26800,395,7318
2014-05-19T19:35:37,26801,395,7315
2014-05-19T20:06:57,26802,395,7315
2014-05-19T22:38:29,26803,395,7315
2014-05-20T13:27:22,26804,395,7305
2014-05-20T13:49:36,26805,395,7305
2014-05-20T18:16:21,26806,395,7305
2014-05-20T18:31:56,26807,395,7305
2014-05-20T18:51:27,26808,395,7305
2014-05-21T10:48:23,26809,395,7305
2014-05-21T11:46:36,26810,395,7305
2014-05-21T11:58:32,26811,396,7309
2014-05-21T12:08:37,26812,397,7322
2014-05-21T19:44:50,26813,396,7318
2014-05-21T19:50:12,26814,396,7318
2014-05-21T20:17:48,26815,396,7318
2014-05-22T03:15:39,26816,396,7318
2014-05-22T03:24:50,26817,396,7318
2014-05-22T03:29:24,26818,396,7318
2014-05-22T13:13:01,26819,396,7292
2014-05-22T13:19:25,26820,397,7296
2014-05-22T13:22:05,26821,397,7296
2014-05-22T22:15:09,26822,397,7296
2014-05-23T00:11:27,26823,397,7296
2014-05-23T00:24:10,26824,397,7296
2014-05-23T00:30:43,26825,397,7296
2014-05-23T13:41:49,26826,397,7308
2014-05-23T13:50:12,26827,397,7308
2014-05-23T14:04:18,26828,397,7308
2014-05-23T15:48:15,26829,397,7308
2014-05-24T00:05:10,26830,397,7311
2014-05-24T00:19:43,26831,397,7312
2014-05-24T00:23:21,26832,397,7312
2014-05-24T00:35:01,26833,397,7312
2014-05-24T10:11:31,26834,397,7312
2014-05-24T10:14:23,26835,397,7312
2014-05-26T12:37:49,26836,397,7312
2014-05-26T13:05:01,26837,397,7312
2014-05-26T13:26:45,26838,397,7312
2014-05-26T15:24:07,26839,397,7312
2014-05-27T06:23:30,26840,397,7312
2014-05-27T19:47:11,26841,397,7312
2014-05-27T19:59:16,26842,397,7312
2014-05-27T20:09:39,26843,397,7312
2014-05-27T20:23:53,26844,397,7312
2014-05-28T09:38:38,26845,397,7312
2014-05-28T12:22:26,26846,397,7312
2014-05-28T12:34:11,26847,398,7315
2014-05-28T18:11:15,26848,398,7315
2014-05-28T20:17:32,26849,398,7315
2014-05-28T20:21:08,26850,398,7315
2014-05-28T20:26:33,26851,398,7315
2014-05-29T00:01:11,26852,398,7315
2014-05-29T04:39:32,26853,398,7315
2014-05-29T06:33:11,26854,398,7315
2014-05-29T14:35:37,26855,398,7315
2014-05-29T14:45:00,26856,398,7315
2014-05-29T14:50:05,26857,398,7315
2014-05-29T18:33:53,26858,398,7315
2014-05-30T00:35:41,26859,398,7315
2014-05-30T00:44:54,26860,398,7315
2014-05-30T00:57:35,26861,398,7315
2014-05-30T07:39:03,26862,398,7315
2014-05-30T12:08:33,26863,398,7318
2014-05-30T12:28:50,26864,398,7318
2014-05-30T12:38:33,26865,398,7318
2014-05-30T19:46:07,26866,398,7318
2014-05-30T20:04:22,26867,398,7318
2014-05-30T20:23:28,26868,401,7324
2014-05-31T10:14:54,26869,401,7324
2014-05-31T23:20:13,26870,401,7324
2014-06-01T03:29:42,26871,401,7326
2014-06-01T03:37:25,26872,401,7326
2014-06-02T13:13:50,26873,401,7326
2014-06-02T13:17:02,26874,401,7326
2014-06-02T13:21:09,26875,401,7326
2014-06-02T14:19:38,26876,401,7326
2014-06-02T20:50:23,26877,401,7326
2014-06-02T21:09:02,26878,401,7326
2014-06-02T21:20:13,26879,401,7326
2014-06-03T01:37:42,26880,401,7326
2014-06-03T01:46:04,26881,401,7326
2014-06-03T02:01:12,26882,401,7326
2014-06-03T06:46:19,26883,401,7326
2014-06-03T12:40:39,26884,401,7326
2014-06-03T12:46:07,26885,401,7326
2014-06-03T12:50:26,26886,401,7326
2014-06-03T16:11:02,26887,401,7326
2014-06-03T18:41:55,26888,401,7326
2014-06-03T19:21:45,26889,401,7326
2014-06-03T21:49:47,26890,401,7326
2014-06-04T13:32:40,26891,401,7326
2014-06-04T13:39:23,26892,401,7326
2014-06-04T13:45:21,26893,401,7326
2014-06-04T21:27:31,26894,401,7326
2014-06-05T00:36:25,26895,401,7326
2014-06-05T00:44:23,26896,401,7326
2014-06-05T06:55:35,26897,401,7326
2014-06-05T12:20:57,26898,401,7331
2014-06-05T12:41:26,26899,401,7331
2014-06-05T13:09:12,26900,401,7331
2014-06-05T16:39:56,26901,401,7331
2014-06-05T22:05:06,26902,401,7331
2014-06-06T01:31:27,26903,401,7331
2014-06-06T01:33:32,26904,401,7331
2014-06-06T01:49:50,26905,401,7331
2014-06-06T02:06:48,26906,401,7331
2014-06-06T06:32:05,26907,401,7331
2014-06-06T09:06:36,26908,401,7331
2014-06-06T15:55:30,26909,399,7331
2014-06-06T20:41:43,26910,399,7331
2014-06-06T21:00:23,26911,399,7331
2014-06-06T21:18:55,26912,399,7331
2014-06-07T10:13:48,26913,399,7331
2014-06-07T10:18:36,26914,399,7331
2014-06-07T17:32:55,26915,399,7331
2014-06-07T17:34:32,26916,399,7331
2014-06-07T18:13:47,26917,399,7331
2014-06-08T00:00:13,26918,399,7331
2014-06-08T17:15:51,26919,399,7331
2014-06-09T01:31:39,26920,399,7331
2014-06-09T01:38:58,26921,399,7331
2014-06-09T02:10:21,26922,399,7331
2014-06-09T14:21:33,26923,399,7331
2014-06-09T14:29:03,26924,399,7331
2014-06-09T14:43:46,26925,399,7331
2014-06-09T14:59:20,26926,399,7331
2014-06-09T18:56:04,26927,399,7331
2014-06-09T20:46:28,26928,399,7331
2014-06-09T20:54:36,26929,399,7331
2014-06-09T21:11:03,26930,399,7331
2014-06-09T22:07:01,26931,399,7331
2014-06-10T04:31:50,26932,399,7331
2014-06-10T04:36:33,26933,399,7331
2014-06-10T04:45:09,26934,399,7331
2014-06-10T14:49:02,26935,399,7331
2014-06-10T15:01:30,26936,399,7341
2014-06-10T15:24:34,26937,399,7341
2014-06-10T15:34:46,26938,399,7341
2014-06-11T01:28:04,26939,399,7341
2014-06-11T01:38:18,26940,399,7341
2014-06-11T01:48:46,26941,399,7341
2014-06-11T08:59:39,26942,399,7341
2014-06-11T14:23:31,26943,399,7341
2014-06-11T15:14:00,26944,399,7341
2014-06-11T16:15:06,26945,399,7341
2014-06-11T16:29:52,26946,399,7341
2014-06-12T01:11:18,26947,399,7341
2014-06-12T01:21:03,26948,399,7341
2014-06-12T01:47:02,26949,399,7343
2014-06-12T13:50:58,26950,399,7343
2014-06-12T14:07:43,26951,399,7343
2014-06-12T14:54:02,26952,399,7343
2014-06-12T18:50:29,26953,399,7343
2014-06-12T20:05:50,26954,399,7343
2014-06-12T21:21:04,26955,399,7376
2014-06-13T00:23:52,26956,399,7376
2014-06-13T00:35:49,26957,399,7376
2014-06-13T23:28:00,26958,399,7376
2014-06-14T00:01:00,26959,399,7378
2014-06-14T00:12:15,26960,399,7378
2014-06-14T00:40:00,26961,399,7378
2014-06-14T00:40:51,26962,399,7378
2014-06-14T10:10:36,26963,399,7378
2014-06-14T10:14:52,26964,399,7378
2014-06-15T16:28:39,26965,399,7378
2014-06-15T16:36:37,26966,399,7378
2014-06-15T16:46:14,26967,399,7378
2014-06-16T17:59:38,26968,399,7378
2014-06-16T18:21:45,26969,399,7378
2014-06-16T18:49:07,26970,399,7384
2014-06-17T01:25:10,26971,399,7384
2014-06-17T12:05:18,26972,399,7417
2014-06-17T12:17:11,26973,399,7417
2014-06-17T12:24:45,26974,399,7417
2014-06-17T19:21:31,26975,399,7417
2014-06-17T19:39:20,26976,399,7421
2014-06-18T01:21:03,26977,399,7421
2014-06-18T01:51:07,26978,399,7421
2014-06-18T01:55:25,26979,399,7421
2014-06-18T12:19:12,26980,399,7421
2014-06-18T12:35:31,26981,399,7421
2014-06-18T12:38:32,26982,399,7421
2014-06-18T17:25:35,26983,399,7421
2014-06-18T19:48:29,26984,399,7421
2014-06-18T19:59:44,26985,399,7421
2014-06-18T20:15:38,26986,399,7421
2014-06-19T14:14:13,26987,399,7421
2014-06-19T14:39:10,26988,399,7421
2014-06-19T15:01:56,26989,399,7421
2014-06-19T23:12:20,26990,399,7421
2014-06-19T23:34:57,26991,399,7421
2014-06-20T01:07:53,26992,399,7421
2014-06-20T16:04:57,26993,399,7421
2014-06-20T16:42:33,26994,400,7422
2014-06-20T20:58:27,26995,400,7422
2014-06-21T10:13:18,26996,400,7422
2014-06-21T10:14:22,26997,400,7422
2014-06-23T12:37:15,26998,400,7422
2014-06-23T14:42:40,26999,400,7423
2014-06-23T14:56:05,27000,400,7423
2014-06-24T00:35:42,27001,400,7422
2014-06-24T00:56:44,27002,400,7422
2014-06-24T01:56:11,27003,400,7422
2014-06-24T15:52:34,27004,400,7422
2014-06-24T15:57:18,27005,400,7422
2014-06-24T16:03:42,27006,400,7422
2014-06-25T00:20:03,27007,400,7422
2014-06-25T00:41:39,27008,400,7422
2014-06-25T01:13:54,27009,400,7422
2014-06-25T13:12:06,27010,400,7422
2014-06-25T13:30:09,27011,400,7428
2014-06-25T13:34:44,27012,400,7435
2014-06-25T13:39:08,27013,400,7435
2014-06-26T00:37:41,27014,400,7435
2014-06-26T00:57:42,27015,400,7436
2014-06-26T01:18:58,27016,400,7437
2014-06-26T10:29:24,27017,400,7437
2014-06-26T12:15:07,27018,400,7437
2014-06-26T13:33:43,27019,400,7425
2014-06-26T14:21:08,27020,400,7425
2014-06-26T20:02:14,27021,400,7425
2014-06-26T20:33:29,27022,400,7425
2014-06-26T20:55:41,27023,400,7425
2014-06-26T21:13:08,27024,400,7425
2014-06-27T00:36:31,27025,400,7425
2014-06-27T01:07:09,27026,400,7425
2014-06-27T02:43:21,27027,400,7425
2014-06-27T04:39:42,27028,400,7425
2014-06-27T10:51:25,27029,400,7425
2014-06-27T13:18:38,27030,400,7425
2014-06-27T13:34:56,27031,400,7425
2014-06-27T13:48:17,27032,400,7425
2014-06-27T14:35:04,27033,400,7425
2014-06-27T16:34:52,27034,400,7425
2014-06-27T23:52:01,27035,400,7425
2014-06-28T00:11:36,27036,400,7425
2014-06-28T00:41:04,27037,399,7379
2014-06-28T06:24:40,27038,399,7379
2014-06-28T10:39:31,27039,399,7379
2014-06-28T10:40:27,27040,399,7379
2014-06-29T00:39:21,27041,399,7379
2014-06-29T23:36:33,27042,399,7379
2014-06-29T23:39:56,27043,399,7379
2014-06-29T23:41:05,27044,399,7379
2014-06-30T01:23:41,27045,399,7379
2014-06-30T02:36:23,27046,399,7379
2014-06-30T13:24:53,27047,399,7379
2014-06-30T13:29:39,27048,399,7379
2014-06-30T13:35:43,27049,399,7379
2014-06-30T14:17:54,27050,399,7379
2014-07-01T01:00:57,27051,399,7379
2014-07-01T01:22:26,27052,399,7387
2014-07-01T01:31:54,27053,399,7387
2014-07-01T11:50:43,27054,399,7387
2014-07-01T12:01:46,27055,399,7342
2014-07-01T12:22:28,27056,399,7342
2014-07-01T13:36:57,27057,399,7342
2014-07-01T15:31:36,27058,399,7342
2014-07-01T23:43:16,27059,399,7342
2014-07-02T00:13:43,27060,399,7342
2014-07-02T00:25:22,27061,399,7342
2014-07-02T00:35:27,27062,399,7342
2014-07-02T12:51:47,27063,399,7342
2014-07-02T13:00:58,27064,399,7342
2014-07-02T13:06:06,27065,399,7342
2014-07-02T13:38:39,27066,399,7342
2014-07-02T17:06:01,27067,399,7342
2014-07-02T23:31:32,27068,399,7342
2014-07-03T00:00:48,27069,399,7342
2014-07-03T00:24:14,27070,399,7342
2014-07-03T05:28:02,27071,399,7342
2014-07-03T10:42:00,27072,399,7342
2014-07-03T11:47:13,27073,399,7342
2014-07-03T11:55:37,27074,399,7342
2014-07-03T20:08:47,27075,399,7342
2014-07-03T20:35:29,27076,399,7342
2014-07-03T21:03:59,27077,399,7342
2014-07-04T03:04:00,27078,399,7342
2014-07-04T03:17:22,27079,399,7342
2014-07-04T03:24:41,27080,399,7342
2014-07-04T11:44:24,27081,399,7342
2014-07-04T11:52:09,27082,399,7342
2014-07-04T12:02:01,27083,399,7342
2014-07-04T17:33:08,27084,399,7342
2014-07-04T22:50:52,27085,399,7342
2014-07-06T16:11:25,27086,397,7308
2014-07-06T16:16:52,27087,397,7308
2014-07-07T12:19:04,27088,397,7308
2014-07-07T12:44:49,27089,397,7308
2014-07-07T13:07:36,27090,397,7308
2014-07-07T21:11:34,27091,397,7308
2014-07-07T21:40:53,27092,397,7308
2014-07-07T23:01:28,27093,397,7309
2014-07-08T05:43:15,27094,397,7309
2014-07-08T10:41:24,27095,397,7309
2014-07-08T12:41:54,27096,397,7324
2014-07-08T13:13:23,27097,395,7288
2014-07-08T22:38:20,27098,395,7288
2014-07-08T22:55:35,27099,395,7289
2014-07-08T23:35:04,27100,395,7289
2014-07-09T03:13:20,27101,395,7289
2014-07-09T13:44:43,27102,395,7289
2014-07-09T13:55:18,27103,395,7289
2014-07-09T14:06:19,27104,395,7289
2014-07-09T18:26:15,27105,395,7289
2014-07-09T19:34:50,27106,395,7289
2014-07-09T19:45:31,27107,394,7286
2014-07-09T19:56:54,27108,394,7286
2014-07-09T20:12:42,27109,394,7286
2014-07-10T08:58:01,27110,394,7286
2014-07-10T12:41:20,27111,394,7286
2014-07-10T12:47:23,27112,394,7233
2014-07-10T12:55:14,27113,394,7233
2014-07-10T14:11:01,27114,394,7233
2014-07-10T21:59:21,27115,394,7233
2014-07-10T22:09:47,27116,394,7233
